citation_raw,record_key,title,coverDate,publicationName,doi,eid,scopus_id,citedby_count,prism_url
Payton R.W. (2003) 'Contrasting approaches to integrating indigenous knowledge about soils and scientific soil survey in East Africa and Bangladesh'. Geoderma. https://doi.org/10.1016/s0016-7061(02)00272-0,10.1016/s0016-7061(02)00272-0,Contrasting approaches to integrating indigenous knowledge about soils and scientific soil survey in East Africa and Bangladesh,2003-02-01,Geoderma,10.1016/s0016-7061(02)00272-0,2-s2.0-0037303513,0037303513,79,https://api.elsevier.com/content/abstract/scopus_id/0037303513
Donohoe M. (2003) 'Causes and health consequences of environmental degradation and social injustice'. Social Science and Medicine. https://doi.org/10.1016/s0277-9536(02)00055-2,10.1016/s0277-9536(02)00055-2,Causes and health consequences of environmental degradation and social injustice,2003-02-01,Social Science and Medicine,10.1016/s0277-9536(02)00055-2,2-s2.0-0037293385,0037293385,136,https://api.elsevier.com/content/abstract/scopus_id/0037293385
Crighton E.J. (2003) 'Impacts of an environmental disaster on psychosocial health and well-being in Karakalpakstan'. Social Science and Medicine. https://doi.org/10.1016/s0277-9536(02)00054-0,10.1016/s0277-9536(02)00054-0,Impacts of an environmental disaster on psychosocial health and well-being in Karakalpakstan,2003-02-01,Social Science and Medicine,10.1016/s0277-9536(02)00054-0,2-s2.0-0037294426,0037294426,61,https://api.elsevier.com/content/abstract/scopus_id/0037294426
"Conde C. (2003) 'Adaptation to climatic variability and changein Tlaxcala, Mexico'. Climate Change Adaptive Capacity and Development. https://doi.org/10.1142/9781860945816_0011",10.1142/9781860945816_0011,"Adaptation to climatic variability and changein Tlaxcala, Mexico",2003-01-01,Climate Change Adaptive Capacity and Development,10.1142/9781860945816_0011,2-s2.0-33746403312,33746403312,11,https://api.elsevier.com/content/abstract/scopus_id/33746403312
Zhou Q. (2003) 'Study on idex system of assessment of public disaster perception in the western China'. Chinese Geographical Science. https://doi.org/10.1007/s11769-003-0032-5,10.1007/s11769-003-0032-5,Study on idex system of assessment of public disaster perception in the western China,2003-01-01,Chinese Geographical Science,10.1007/s11769-003-0032-5,2-s2.0-1542348415,1542348415,8,https://api.elsevier.com/content/abstract/scopus_id/1542348415
"Kangalawe R.Y.M. (2003) 'Sustaining water resource use in the degraded environment of the Irangi Hills, central Tanzania'. Physics and Chemistry of the Earth. https://doi.org/10.1016/j.pce.2003.08.014",10.1016/j.pce.2003.08.014,"Sustaining water resource use in the degraded environment of the Irangi Hills, central Tanzania",2003-01-01,Physics and Chemistry of the Earth,10.1016/j.pce.2003.08.014,2-s2.0-0141906779,0141906779,3,https://api.elsevier.com/content/abstract/scopus_id/0141906779
"Azuma M. (2003) 'The Isahaya land reclamation project and the ""Ariake Sea Disaster"" - A proposal for sustainable ecosystem management of the Ariake Sea'. Japanese Journal of Limnology. https://doi.org/10.3739/rikusui.64.209",10.3739/rikusui.64.209,"The Isahaya land reclamation project and the ""Ariake Sea Disaster"" - A proposal for sustainable ecosystem management of the Ariake Sea",2003-01-01,Japanese Journal of Limnology,10.3739/rikusui.64.209,2-s2.0-0942278204,0942278204,1,https://api.elsevier.com/content/abstract/scopus_id/0942278204
"Binici T. (2003) 'Risk attitudes of farmers in terms of risk aversion: A case study of Lower Seyhan Plain farmers in Adana Province, Turkey'. Turkish Journal of Agriculture and Forestry. https://doi.org/10.3906/tar-0303-5",10.3906/tar-0303-5,"Risk attitudes of farmers in terms of risk aversion: A case study of Lower Seyhan Plain farmers in Adana Province, Turkey",2003-01-01,Turkish Journal of Agriculture and Forestry,10.3906/tar-0303-5,2-s2.0-0842313072,0842313072,59,https://api.elsevier.com/content/abstract/scopus_id/0842313072
"Botes A. (2003) 'Ephemeral rivers and their development: Testing an approach to basin management committees on the Kuiseb River, Namibia'. Physics and Chemistry of the Earth. https://doi.org/10.1016/j.pce.2003.08.028",10.1016/j.pce.2003.08.028,"Ephemeral rivers and their development: Testing an approach to basin management committees on the Kuiseb River, Namibia",2003-01-01,Physics and Chemistry of the Earth,10.1016/j.pce.2003.08.028,2-s2.0-0141871949,0141871949,18,https://api.elsevier.com/content/abstract/scopus_id/0141871949
Perez R. (2003) 'Adaptative capacity: The Philippines coastal resources experience'. Climate Change Adaptive Capacity and Development. https://doi.org/10.1142/9781860945816_0010,10.1142/9781860945816_0010,Adaptative capacity: The Philippines coastal resources experience,2003-01-01,Climate Change Adaptive Capacity and Development,10.1142/9781860945816_0010,2-s2.0-84967444056,84967444056,1,https://api.elsevier.com/content/abstract/scopus_id/84967444056
"Meertens H.C.C. (2003) 'Evaluation of on-farm soil fertility research in the rainfed lowland rice fields of Sukumaland, Tanzania'. Experimental Agriculture. https://doi.org/10.1017/s0014479702001060",10.1017/s0014479702001060,"Evaluation of on-farm soil fertility research in the rainfed lowland rice fields of Sukumaland, Tanzania",2003-01-01,Experimental Agriculture,10.1017/s0014479702001060,2-s2.0-0037277499,0037277499,16,https://api.elsevier.com/content/abstract/scopus_id/0037277499
Randela R. (2003) 'An economic assessment of the value of cattle to the rural communities in the former Venda region'. Development Southern Africa. https://doi.org/10.1080/0376835032000065507,10.1080/0376835032000065507,An economic assessment of the value of cattle to the rural communities in the former Venda region,2003-01-01,Development Southern Africa,10.1080/0376835032000065507,2-s2.0-0037984175,0037984175,13,https://api.elsevier.com/content/abstract/scopus_id/0037984175
Astatke A. (2003) 'Participatory conservation tillage research: An experience with minimum tillage on an Ethiopian highland Vertisol'. Agriculture Ecosystems and Environment. https://doi.org/10.1016/s0167-8809(02)00225-6,10.1016/s0167-8809(02)00225-6,Participatory conservation tillage research: An experience with minimum tillage on an Ethiopian highland Vertisol,2003-01-01,Agriculture Ecosystems and Environment,10.1016/s0167-8809(02)00225-6,2-s2.0-0037404166,0037404166,15,https://api.elsevier.com/content/abstract/scopus_id/0037404166
Latif M. (2003) 'Irrigation management turnover: An option for improved utilization of limited water resources in Pakistan'. Irrigation and Drainage. https://doi.org/10.1002/ird.93,10.1002/ird.93,Irrigation management turnover: An option for improved utilization of limited water resources in Pakistan,2003-01-01,Irrigation and Drainage,10.1002/ird.93,2-s2.0-17144395223,17144395223,9,https://api.elsevier.com/content/abstract/scopus_id/17144395223
"Grant A. (2003) 'A study ofthe implementation of china's sloping land conversion policy ‘tui geng huan lin’: A case study—hanyuan county, sichuan province'. Forests Trees and Livelihoods. https://doi.org/10.1080/14728028.2003.9752469",10.1080/14728028.2003.9752469,"A study ofthe implementation of china's sloping land conversion policy ‘tui geng huan lin’: A case study—hanyuan county, sichuan province",2003-01-01,Forests Trees and Livelihoods,10.1080/14728028.2003.9752469,2-s2.0-1142269819,1142269819,4,https://api.elsevier.com/content/abstract/scopus_id/1142269819
Solomon K.F. (2003) 'Expression of drought tolerance in F1 hybrids of a diallel cross of durum wheat (Triticum turgidum var. durum L.)'. Cereal Research Communications. https://doi.org/10.1007/bf03543249,10.1007/bf03543249,Expression of drought tolerance in F1 hybrids of a diallel cross of durum wheat (Triticum turgidum var. durum L.),2003-01-01,Cereal Research Communications,10.1007/bf03543249,2-s2.0-0037647562,0037647562,9,https://api.elsevier.com/content/abstract/scopus_id/0037647562
Ryan J. (2003) 'Phosphorus fertilizer use in Dryland agriculture: The perspective from Syria'. Innovative Soil Plant Systems for Sustainable Agricultural Practices. https://doi.org/10.1787/9789264099722-en,10.1787/9789264099722-en,Phosphorus fertilizer use in Dryland agriculture: The perspective from Syria,2003-01-01,Innovative Soil Plant Systems for Sustainable Agricultural Practices,10.1787/9789264099722-en,2-s2.0-33750341629,33750341629,8,https://api.elsevier.com/content/abstract/scopus_id/33750341629
Akhtar-Schuster M. (2003) 'Causes of desertification'. Annals of Arid Zone.,causesofdesertification,Causes of desertification,2003-01-01,Annals of Arid Zone,,2-s2.0-10644234923,10644234923,0,https://api.elsevier.com/content/abstract/scopus_id/10644234923
Hernandez D.H.B. (2003) 'Terrorism in Peru'. Prehospital and Disaster Medicine. https://doi.org/10.1017/s1049023x0000087x,10.1017/s1049023x0000087x,Terrorism in Peru,2003-01-01,Prehospital and Disaster Medicine,10.1017/s1049023x0000087x,2-s2.0-3843114720,3843114720,12,https://api.elsevier.com/content/abstract/scopus_id/3843114720
Merz J. (2003) 'Water: A scarce resource in rural watersheds of Nepal's Middle Mountains'. Mountain Research and Development. https://doi.org/10.1659/0276-4741(2003)023[0041:wasrir]2.0.co;2,10.1659/0276-4741(2003)023[0041:wasrir]2.0.co;2,Water: A scarce resource in rural watersheds of Nepal's Middle Mountains,2003-01-01,Mountain Research and Development,10.1659/0276-4741(2003)023[0041:wasrir]2.0.co;2,2-s2.0-0037309984,0037309984,37,https://api.elsevier.com/content/abstract/scopus_id/0037309984
Zaitchik B.F. (2003) 'Applying a GIS slope-stability model to site-specific landslide prevention in Honduras'. Journal of Soil and Water Conservation.,applyingagisslopestabilitymodeltositespecificlandslidepreventioninhonduras,Applying a GIS slope-stability model to site-specific landslide prevention in Honduras,2003-01-01,Journal of Soil and Water Conservation,,2-s2.0-0037286872,0037286872,22,https://api.elsevier.com/content/abstract/scopus_id/0037286872
Rebstock G. (2003) 'A comparison of three marine ecosystems surrounding the Korean peninsula: Responses to climate change'. Progress in Oceanography. https://doi.org/10.1016/j.pocean.2003.10.002,10.1016/j.pocean.2003.10.002,A comparison of three marine ecosystems surrounding the Korean peninsula: Responses to climate change,2003-01-01,Progress in Oceanography,10.1016/j.pocean.2003.10.002,2-s2.0-16544363748,16544363748,79,https://api.elsevier.com/content/abstract/scopus_id/16544363748
"Rost K. (2003) 'Landscape degradation and desertifacation in the Mu Us Shamo, inner Mongolia - An ecological and climatic problem since historical times?'. Erdkunde. https://doi.org/10.3112/erdkunde.2003.02.03",10.3112/erdkunde.2003.02.03,"Landscape degradation and desertifacation in the Mu Us Shamo, inner Mongolia - An ecological and climatic problem since historical times?",2003-01-01,Erdkunde,10.3112/erdkunde.2003.02.03,2-s2.0-0041589547,0041589547,6,https://api.elsevier.com/content/abstract/scopus_id/0041589547
H̊akanson L. (2003) 'Management criteria for lake ecosystems applied to case studies of changes in nutrient loading and climate change'. Lakes and Reservoirs Science Policy and Management for Sustainable Use. https://doi.org/10.1046/j.1320-5331.2003.00216.x,10.1046/j.1320-5331.2003.00216.x,Management criteria for lake ecosystems applied to case studies of changes in nutrient loading and climate change,2003-01-01,Lakes and Reservoirs Science Policy and Management for Sustainable Use,10.1046/j.1320-5331.2003.00216.x,2-s2.0-0344468127,0344468127,11,https://api.elsevier.com/content/abstract/scopus_id/0344468127
"Hartmann T. (2003) 'Assessment of the possible drought impact on farm production in the SE of the province of Buenos Aires, Argentina'. ISPRS Journal of Photogrammetry and Remote Sensing. https://doi.org/10.1016/s0924-2716(02)00153-3",10.1016/s0924-2716(02)00153-3,"Assessment of the possible drought impact on farm production in the SE of the province of Buenos Aires, Argentina",2003-01-01,ISPRS Journal of Photogrammetry and Remote Sensing,10.1016/s0924-2716(02)00153-3,2-s2.0-0037322867,0037322867,14,https://api.elsevier.com/content/abstract/scopus_id/0037322867
Ngigi S.N. (2003) 'What is the limit of up-scaling rainwater harvesting in a river basin?'. Physics and Chemistry of the Earth. https://doi.org/10.1016/j.pce.2003.08.015,10.1016/j.pce.2003.08.015,What is the limit of up-scaling rainwater harvesting in a river basin?,2003-01-01,Physics and Chemistry of the Earth,10.1016/j.pce.2003.08.015,2-s2.0-0141941096,0141941096,98,https://api.elsevier.com/content/abstract/scopus_id/0141941096
"Krause G. (2003) 'Co-evolving geomorphical and socio-economic dynamics in a coastal fishing village of the Bragança region (Pará, North Brazil)'. Ocean and Coastal Management. https://doi.org/10.1016/s0964-5691(03)00069-3",10.1016/s0964-5691(03)00069-3,"Co-evolving geomorphical and socio-economic dynamics in a coastal fishing village of the Bragança region (Pará, North Brazil)",2003-01-01,Ocean and Coastal Management,10.1016/s0964-5691(03)00069-3,2-s2.0-0347031534,0347031534,46,https://api.elsevier.com/content/abstract/scopus_id/0347031534
"Paredes R. (2003) 'Status of the Humboldt Penguin in Peru, 1999-2000'. Waterbirds. https://doi.org/10.1675/1524-4695(2003)026[0129:sothpi]2.0.co;2",10.1675/1524-4695(2003)026[0129:sothpi]2.0.co;2,"Status of the Humboldt Penguin in Peru, 1999-2000",2003-01-01,Waterbirds,10.1675/1524-4695(2003)026[0129:sothpi]2.0.co;2,2-s2.0-0042190046,0042190046,28,https://api.elsevier.com/content/abstract/scopus_id/0042190046
"Nauta T. (2003) 'Set-up of a decision support system to support sustainable development of the Laguna de Bay, Philippines'. Marine Pollution Bulletin. https://doi.org/10.1016/s0025-326x(02)00407-1",10.1016/s0025-326x(02)00407-1,"Set-up of a decision support system to support sustainable development of the Laguna de Bay, Philippines",2003-01-01,Marine Pollution Bulletin,10.1016/s0025-326x(02)00407-1,2-s2.0-0038022710,0038022710,22,https://api.elsevier.com/content/abstract/scopus_id/0038022710
