citation_raw,record_key,title,coverDate,publicationName,doi,eid,scopus_id,citedby_count,prism_url
Basu A. (2024) 'Climate-change induced out-migration and resultant women empowerment: Glimpses of resilience from Indian Sundarbans'. Homelessness to Hope Research Policy and Global Perspectives. https://doi.org/10.1016/b978-0-443-14052-5.00007-0,10.1016/b978-0-443-14052-5.00007-0,Climate-change induced out-migration and resultant women empowerment: Glimpses of resilience from Indian Sundarbans,2024-01-01,Homelessness to Hope Research Policy and Global Perspectives,10.1016/b978-0-443-14052-5.00007-0,2-s2.0-85198592780,85198592780,0,https://api.elsevier.com/content/abstract/scopus_id/85198592780
"Khodzori F.A. (2024) 'Coral Aquaculture: A Review of In Situ and Ex Situ Culture Systems, Conditions, Applications, and Challenges'. Essentials of Aquaculture Practices. https://doi.org/10.1007/978-981-97-6699-4_12",10.1007/978-981-97-6699-4_12,"Coral Aquaculture: A Review of In Situ and Ex Situ Culture Systems, Conditions, Applications, and Challenges",2024-01-01,Essentials of Aquaculture Practices,10.1007/978-981-97-6699-4_12,2-s2.0-105008595253,105008595253,2,https://api.elsevier.com/content/abstract/scopus_id/105008595253
Karima Degia A. (2024) 'APPLYING THE DISASTER RISK ASSESSMENT FRAMEWORK TO SARGASSUM INUNDATION IN BARBADOS'. Gulf and Caribbean Research. https://doi.org/10.18785/gcr.3501.11,10.18785/gcr.3501.11,APPLYING THE DISASTER RISK ASSESSMENT FRAMEWORK TO SARGASSUM INUNDATION IN BARBADOS,2024-01-01,Gulf and Caribbean Research,10.18785/gcr.3501.11,2-s2.0-85198830581,85198830581,2,https://api.elsevier.com/content/abstract/scopus_id/85198830581
Van That V. (2024) 'Water Security Issues in the Mekong River Basin: Current Situation and Vietnam’s Responses'. Pakistan Journal of Life and Social Sciences. https://doi.org/10.57239/pjlss-2024-22.2.00423,10.57239/pjlss-2024-22.2.00423,Water Security Issues in the Mekong River Basin: Current Situation and Vietnam’s Responses,2024-01-01,Pakistan Journal of Life and Social Sciences,10.57239/pjlss-2024-22.2.00423,2-s2.0-85205827039,85205827039,1,https://api.elsevier.com/content/abstract/scopus_id/85205827039
Fluhrer S. (2024) 'Mobile phone network expansion and agricultural income: A panel study'. Agricultural Economics United Kingdom. https://doi.org/10.1111/agec.12803,10.1111/agec.12803,Mobile phone network expansion and agricultural income: A panel study,2024-01-01,Agricultural Economics United Kingdom,10.1111/agec.12803,2-s2.0-85176611048,85176611048,3,https://api.elsevier.com/content/abstract/scopus_id/85176611048
"Kassie A.W. (2024) 'Economic Valuation of Ecosystem Services and Its Association with Socioeconomic Factors in the Wof-Washa Natural State Forest, North Shewa Zone, Ethiopia'. Scientifica. https://doi.org/10.1155/2024/6607551",10.1155/2024/6607551,"Economic Valuation of Ecosystem Services and Its Association with Socioeconomic Factors in the Wof-Washa Natural State Forest, North Shewa Zone, Ethiopia",2024-01-01,Scientifica,10.1155/2024/6607551,2-s2.0-85199921959,85199921959,2,https://api.elsevier.com/content/abstract/scopus_id/85199921959
Vincent S.G.T. (2024) 'Ecohydrology of Kerala: River Catchments and Coastal Backwaters'. Ecohydrology of Kerala River Catchments and Coastal Backwaters. https://doi.org/10.1016/c2021-0-02622-5,10.1016/c2021-0-02622-5,Ecohydrology of Kerala: River Catchments and Coastal Backwaters,2024-01-01,Ecohydrology of Kerala River Catchments and Coastal Backwaters,10.1016/c2021-0-02622-5,2-s2.0-85214173217,85214173217,0,https://api.elsevier.com/content/abstract/scopus_id/85214173217
Kalirajan M. (2024) 'AI-Based Regulation of Water Supply and Pest Management in Farming'. Artificial Intelligence Techniques in Smart Agriculture. https://doi.org/10.1007/978-981-97-5878-4_12,10.1007/978-981-97-5878-4_12,AI-Based Regulation of Water Supply and Pest Management in Farming,2024-01-01,Artificial Intelligence Techniques in Smart Agriculture,10.1007/978-981-97-5878-4_12,2-s2.0-105003516948,105003516948,2,https://api.elsevier.com/content/abstract/scopus_id/105003516948
Tilot V. (2024) 'Multilevel Assessment and Options for the Management of Cumulative Impacts on Pelagic Ecosystems in the North-Eastern Tropical Pacific Ocean'. Deep Sea Mining and the Water Column Advances Monitoring and Related Issues. https://doi.org/10.1007/978-3-031-59060-3_13,10.1007/978-3-031-59060-3_13,Multilevel Assessment and Options for the Management of Cumulative Impacts on Pelagic Ecosystems in the North-Eastern Tropical Pacific Ocean,2024-01-01,Deep Sea Mining and the Water Column Advances Monitoring and Related Issues,10.1007/978-3-031-59060-3_13,2-s2.0-105003345871,105003345871,3,https://api.elsevier.com/content/abstract/scopus_id/105003345871
Dompreh E.B. (2024) 'Exploring the potential of decentralized extension models on the sustainability of livelihoods: a food security lens on aquaculture farmers in Bangladesh'. Frontiers in Sustainable Food Systems. https://doi.org/10.3389/fsufs.2024.1499081,10.3389/fsufs.2024.1499081,Exploring the potential of decentralized extension models on the sustainability of livelihoods: a food security lens on aquaculture farmers in Bangladesh,2024-01-01,Frontiers in Sustainable Food Systems,10.3389/fsufs.2024.1499081,2-s2.0-85212288704,85212288704,0,https://api.elsevier.com/content/abstract/scopus_id/85212288704
Prasad R. (2024) 'The Future of Indian Forests: The Outlook 2050'. Forest Policies Laws and Governance in India Conservation Challenges in the Face of Climate Change. https://doi.org/10.1007/978-981-97-3862-5_9,10.1007/978-981-97-3862-5_9,The Future of Indian Forests: The Outlook 2050,2024-01-01,Forest Policies Laws and Governance in India Conservation Challenges in the Face of Climate Change,10.1007/978-981-97-3862-5_9,2-s2.0-85211837005,85211837005,2,https://api.elsevier.com/content/abstract/scopus_id/85211837005
Penmetsa M. (2024) 'Multi-Crop Analysis Using Multi-Regression via AI-based Federated Learning'. Algorithms in Advanced Artificial Intelligence. https://doi.org/10.1201/9781003529231-73,10.1201/9781003529231-73,Multi-Crop Analysis Using Multi-Regression via AI-based Federated Learning,2024-01-01,Algorithms in Advanced Artificial Intelligence,10.1201/9781003529231-73,2-s2.0-85199832768,85199832768,1,https://api.elsevier.com/content/abstract/scopus_id/85199832768
"Correia I.A. (2024) 'Environmental migration, (im)mobility, and adaptation to droughts in the Seridó Potiguar'. Sustainability in Debate. https://doi.org/10.18472/sustdeb.v15n3.2024.55532",10.18472/sustdeb.v15n3.2024.55532,"Environmental migration, (im)mobility, and adaptation to droughts in the Seridó Potiguar",2024-01-01,Sustainability in Debate,10.18472/sustdeb.v15n3.2024.55532,2-s2.0-85212945336,85212945336,0,https://api.elsevier.com/content/abstract/scopus_id/85212945336
Dumas Y. (2024) 'Exploring the transition to agroforestry for smallholder farmers: a feasibility study for the Ashanti region of Ghana'. Frontiers in Sustainable Food Systems. https://doi.org/10.3389/fsufs.2024.1493753,10.3389/fsufs.2024.1493753,Exploring the transition to agroforestry for smallholder farmers: a feasibility study for the Ashanti region of Ghana,2024-01-01,Frontiers in Sustainable Food Systems,10.3389/fsufs.2024.1493753,2-s2.0-85215407978,85215407978,5,https://api.elsevier.com/content/abstract/scopus_id/85215407978
Meena K. (2024) 'Genetic Improvement of Jute: An Alternative for Plastic and Future Food'. Genetic Engineering of Crop Plants for Food and Health Security Volume 2. https://doi.org/10.1007/978-981-97-3119-0_13,10.1007/978-981-97-3119-0_13,Genetic Improvement of Jute: An Alternative for Plastic and Future Food,2024-01-01,Genetic Engineering of Crop Plants for Food and Health Security Volume 2,10.1007/978-981-97-3119-0_13,2-s2.0-85207769809,85207769809,1,https://api.elsevier.com/content/abstract/scopus_id/85207769809
"Hassen J.Y. (2024) 'Agro-Pastoral Youth Participation in Livelihood Activities, Development Programs and Interventions in East and West Hararghe Zones of Oromia Regional State, Ethiopia'. Forum for Social Economics. https://doi.org/10.1080/07360932.2024.2405219",10.1080/07360932.2024.2405219,"Agro-Pastoral Youth Participation in Livelihood Activities, Development Programs and Interventions in East and West Hararghe Zones of Oromia Regional State, Ethiopia",2024-01-01,Forum for Social Economics,10.1080/07360932.2024.2405219,2-s2.0-85205046259,85205046259,0,https://api.elsevier.com/content/abstract/scopus_id/85205046259
Shaamhula L.V. (2024) 'Efundja as a risk driver and change agent for the Cuvelai-Etosha basin rural communities'. Jamba Journal of Disaster Risk Studies. https://doi.org/10.4102/jamba.v16i1.1677,10.4102/jamba.v16i1.1677,Efundja as a risk driver and change agent for the Cuvelai-Etosha basin rural communities,2024-01-01,Jamba Journal of Disaster Risk Studies,10.4102/jamba.v16i1.1677,2-s2.0-85209735625,85209735625,0,https://api.elsevier.com/content/abstract/scopus_id/85209735625
Dhakal S.K. (2024) 'Environmental Justice and Unfree Agricultural Laborers in the Eastern Tarai of Nepal'. Environmental Justice in Nepal Origins Struggles and Prospects. https://doi.org/10.4324/9781003371175-8,10.4324/9781003371175-8,Environmental Justice and Unfree Agricultural Laborers in the Eastern Tarai of Nepal,2024-01-01,Environmental Justice in Nepal Origins Struggles and Prospects,10.4324/9781003371175-8,2-s2.0-85209832591,85209832591,1,https://api.elsevier.com/content/abstract/scopus_id/85209832591
Sen S.B. (2024) 'Social and Economic Impacts of Plastics in the Environment'. Waste to Wealth Resource Recovery and Value Added Products for Sustainable Development. https://doi.org/10.1201/9781003327646-17,10.1201/9781003327646-17,Social and Economic Impacts of Plastics in the Environment,2024-01-01,Waste to Wealth Resource Recovery and Value Added Products for Sustainable Development,10.1201/9781003327646-17,2-s2.0-85209858664,85209858664,2,https://api.elsevier.com/content/abstract/scopus_id/85209858664
Gebrehiwot M. (2024) 'Understanding food security determinants and coping strategies among smallholder farming households in Northern Ethiopia'. Cogent Social Sciences. https://doi.org/10.1080/23311886.2024.2354970,10.1080/23311886.2024.2354970,Understanding food security determinants and coping strategies among smallholder farming households in Northern Ethiopia,2024-01-01,Cogent Social Sciences,10.1080/23311886.2024.2354970,2-s2.0-85195553650,85195553650,5,https://api.elsevier.com/content/abstract/scopus_id/85195553650
Liu Y. (2024) 'Social Exclusion in the Development of Photovoltaics: The Perspective of Fishers in the HU Township'. Social Inclusion. https://doi.org/10.17645/si.7467,10.17645/si.7467,Social Exclusion in the Development of Photovoltaics: The Perspective of Fishers in the HU Township,2024-01-01,Social Inclusion,10.17645/si.7467,2-s2.0-85185113868,85185113868,1,https://api.elsevier.com/content/abstract/scopus_id/85185113868
Ringer D. (2024) 'Charting a new course: ungraying the fleet and comprehensively supporting fishing livelihoods and communities'. Frontiers in Sustainability. https://doi.org/10.3389/frsus.2024.1394083,10.3389/frsus.2024.1394083,Charting a new course: ungraying the fleet and comprehensively supporting fishing livelihoods and communities,2024-01-01,Frontiers in Sustainability,10.3389/frsus.2024.1394083,2-s2.0-85195642707,85195642707,3,https://api.elsevier.com/content/abstract/scopus_id/85195642707
Apeh C.C. (2024) 'Gendered Analysis of the Economic Impact of Adoption of Multiple Climate-Smart Agriculture Practices in Nigeria'. Journal of Agricultural Extension. https://doi.org/10.4314/jae.v28i4.13,10.4314/jae.v28i4.13,Gendered Analysis of the Economic Impact of Adoption of Multiple Climate-Smart Agriculture Practices in Nigeria,2024-01-01,Journal of Agricultural Extension,10.4314/jae.v28i4.13,2-s2.0-85217503972,85217503972,3,https://api.elsevier.com/content/abstract/scopus_id/85217503972
Okoth Y.A. (2024) 'Sustainable Agricultural Technologies and Livelihoods of Smallholder Farmers in Uganda'. Chemical Engineering Transactions. https://doi.org/10.3303/cet24113034,10.3303/cet24113034,Sustainable Agricultural Technologies and Livelihoods of Smallholder Farmers in Uganda,2024-01-01,Chemical Engineering Transactions,10.3303/cet24113034,2-s2.0-85211034662,85211034662,0,https://api.elsevier.com/content/abstract/scopus_id/85211034662
Tounchibine O. (2024) 'An In-Depth Analysis of Morocco’s New Strategies for Agricultural Transformation and Industrializing Agriculture for Sustainability and Peace'. World Sustainability Series. https://doi.org/10.1007/978-981-97-8772-2_11,10.1007/978-981-97-8772-2_11,An In-Depth Analysis of Morocco’s New Strategies for Agricultural Transformation and Industrializing Agriculture for Sustainability and Peace,2024-01-01,World Sustainability Series,10.1007/978-981-97-8772-2_11,2-s2.0-85211154178,85211154178,2,https://api.elsevier.com/content/abstract/scopus_id/85211154178
Akhtar M.S. (2024) 'Captive Maturation and Breeding of Magnificent Golden Mahseer (Tor putitora): A Significant Step Toward Ex Situ Conservation'. Aquaculture and Conservation of Inland Coldwater Fishes. https://doi.org/10.1007/978-981-97-1790-3_4,10.1007/978-981-97-1790-3_4,Captive Maturation and Breeding of Magnificent Golden Mahseer (Tor putitora): A Significant Step Toward Ex Situ Conservation,2024-01-01,Aquaculture and Conservation of Inland Coldwater Fishes,10.1007/978-981-97-1790-3_4,2-s2.0-85207581376,85207581376,1,https://api.elsevier.com/content/abstract/scopus_id/85207581376
Debnath N. (2024) 'Systematic Review on Shifting Cultivation in North-East India: Emerging Research Directions'. Shifting Cultivation Systems from Indigenous Practices to Soil Fertility in North East India. https://doi.org/10.1007/978-3-031-70388-1_15,10.1007/978-3-031-70388-1_15,Systematic Review on Shifting Cultivation in North-East India: Emerging Research Directions,2024-01-01,Shifting Cultivation Systems from Indigenous Practices to Soil Fertility in North East India,10.1007/978-3-031-70388-1_15,2-s2.0-105015708997,105015708997,2,https://api.elsevier.com/content/abstract/scopus_id/105015708997
